id,label
399966002,In situ neoplasm of vulva (disorder)
399981008,Neoplasm and/or hamartoma (disorder)
399982001,Congenital vascular disorder (disorder)
399984000,Abnormal shape (morphologic abnormality)
399989005,Venous ectasia (morphologic abnormality)
400006008,Hamartoma (disorder)
400010006,Melanocytic nevus of skin (disorder)
400012003,Abrasion and/or friction burn of skin (disorder)
400016000,Congenital lymphatic malformation (morphologic abnormality)
400017009,Mixed vascular malformation (disorder)
400020001,Herpes zoster dermatitis (disorder)
400037008,Disorder of perianal skin (disorder)
400038003,Congenital malformation syndrome (disorder)
400042000,Cutaneous vascular malformation (disorder)
400044004,Superficial injury of skin (disorder)
400048001,Excoriation (morphologic abnormality)
400061001,Abrasion (morphologic abnormality)
400063003,Neoplasm of skin region (disorder)
400075008,Giant urticaria (disorder)
400079002,Infected eczema (disorder)
400080004,Porokeratosis (disorder)
400082007,Disorder of skin of head (disorder)
400088006,Scarring alopecia (disorder)
400097005,Ingrowing nail (disorder)
400106006,Disorder of skin of trunk (disorder)
400110009,Benign blood vessel neoplasm (morphologic abnormality)
400122007,Primary cutaneous T-cell lymphoma (disorder)
400130008,Temporal arteritis (disorder)
400132000,Vascular neoplasm of skin (disorder)
400136002,Amputation of upper limb (procedure)
400138001,Nodular fasciitis (disorder)
400141005,Lower respiratory system structure (body structure)
400143008,Structure of long bone of lower limb (body structure)
400159008,Congenital vascular malformation (disorder)
400168005,Abrasion and/or friction burn (morphologic abnormality)
400178008,Lymphangioma (disorder)
400179000,Precocious puberty (disorder)
400186008,Neoplasm of integumentary system (disorder)
400194001,Structure of long bone of upper limb (body structure)
400199006,Structure of skin and/or surface epithelium (body structure)
400200009,Ingrowing toenail (disorder)
400201008,Pityriasis capitis (disorder)
400206003,Hamartoma of integument (disorder)
400210000,Hemangioma (disorder)
400211001,Hereditary lymphedema and yellow nails (disorder)
400213003,Blister of skin with infection (disorder)
400447003,Escitalopram (substance)
401040003,Measurement of hemoglobin C (procedure)
401050002,Carotid artery finding (finding)
401085002,Hemochromatosis gene screening test (procedure)
401114006,Angioplasty of femoral artery (procedure)
401141001,Parental concern about child (finding)
401180009,Abnormally thin (finding)
401226007,Vertebroplasty (procedure)
401237008,Violent acts towards others (finding)
401303003,Acute ST segment elevation myocardial infarction (disorder)
401314000,Acute non-ST segment elevation myocardial infarction (disorder)
402126004,Sexually transmitted bacterial disease affecting skin (disorder)
402139000,Dermatosis caused by parasite (disorder)
402144007,Dermatosis caused by Insecta (disorder)
402145008,Dermatosis caused by Diptera (disorder)
402146009,Dermatosis caused by flea (disorder)
402151003,Dermatosis caused by Arachnida (disorder)
402165001,Acute effect of ultraviolet radiation on normal skin (disorder)
402183009,Flexural atopic dermatitis (disorder)
402290005,Irritant contact dermatitis of hand (disorder)
402291009,Contact dermatitis of hand (disorder)
402296004,Pityriasis alba (disorder)
402310007,Chronic stable plaque psoriasis (disorder)
402383003,Idiopathic urticaria and/or angioedema (disorder)
402392000,Allergic urticaria and/or angioedema (disorder)
402408009,Acute urticaria (disorder)
402469004,Tophus co-occurrent and due to gout (disorder)
402519009,Basal cell carcinoma of face (disorder)
402553008,Multiple atypical melanocytic nevi (disorder)
402599005,Acanthosis nigricans (disorder)
402604004,Disorder of skin color (disorder)
402634009,Abnormality of nail shape (disorder)
402635005,Benign neoplasm of nail apparatus (disorder)
402636006,Malignant neoplasm of nail apparatus (disorder)
402637002,Alopecia due to disturbance of hair cycle (disorder)
402643000,Acneiform eruption caused by chemical (disorder)
402644006,Acneiform eruption (disorder)
402686000,Panniculitis due to immunological disorder (disorder)
402696009,Dermatosis of external ear (disorder)
402698005,Dermatitis of external ear (disorder)
402699002,Chondrodermatitis nodularis (disorder)
402700001,Dermatosis of eyelid (disorder)
402701002,Dermatosis of lip (disorder)
402706007,Infective dermatosis of female genitalia (disorder)
402710005,Dermatosis of lower limb due to disorder of leg veins (disorder)
402740007,Dermatosis due to peripheral nerve disorder (disorder)
402759009,Complication of laser surgery (disorder)
402811003,Squamous neoplasm of surface epithelium (disorder)
402815007,Squamous cell carcinoma (disorder)
402827005,Anogenital hidradenitis suppurativa (disorder)
402872002,Benign fibrohistiocytic neoplasm of skin (disorder)
402874001,Neoplasm of nerve sheath origin (disorder)
402875000,Benign neoplasm of nerve sheath origin (disorder)
402878003,Germ cell tumor (disorder)
402925001,Erysipelas of lower limb (disorder)
402929007,Bacterial cellulitis (disorder)
402939001,Bacterial pyoderma (disorder)
402946005,Condylomata lata of vulva (disorder)
402968000,Erythema nodosum caused by Bacteria (disorder)
402995005,Actinomycetoma caused by Streptomyces somaliensis (disorder)
403194002,Solar erythema (disorder)
403202002,Multiple actinic keratoses (disorder)
403203007,Multiple actinic keratoses involving scalp (disorder)
403204001,Multiple actinic keratoses involving face (disorder)
403276003,Acquired hypomelanosis of uncertain etiology (disorder)
403347003,Superficial acne vulgaris (disorder)
403348008,Superficial inflammatory acne vulgaris (disorder)
403440002,Median fissure of lip (disorder)
403514006,Scleroderma-associated calcinosis (disorder)
403536009,Ephelis (disorder)
403593004,Phobic fear of skin cancer (disorder)
403596007,Cutaneous hyperalgesia (finding)
403626007,Drug-induced pellagra (disorder)
403695002,Laser-induced burn (disorder)
403731002,Radiation-induced dermatosis (disorder)
403832004,Inherited disorder of porphyrin metabolism (disorder)
403855001,Congenital anomaly of digit (disorder)
403891008,Squamous cell carcinoma of scalp (disorder)
403892001,Squamous cell carcinoma of skin of face (disorder)
403896003,Squamous cell carcinoma of hand (disorder)
403897007,Squamous cell carcinoma of upper extremity (disorder)
403898002,Squamous cell carcinoma of skin of lower extremity (disorder)
403900000,Spindle cell squamous cell carcinoma (disorder)
403917007,Basal cell carcinoma of temple (disorder)
403927001,Malignant melanoma of nail apparatus (disorder)
403968005,Venous hemangioma (disorder)
403969002,Glomus tumor (disorder)
404053004,Alveolar rhabdomyosarcoma (disorder)
404066004,Myolipoma (disorder)
404069006,Myxoid liposarcoma (disorder)
404071006,Pleomorphic liposarcoma (disorder)
408643008,Infiltrating duct carcinoma of breast (disorder)
408645001,Adenocarcinoma of large intestine (disorder)
408646000,Adenocarcinoma of liver (disorder)
408647009,Adenocarcinoma of stomach (disorder)
408649007,Squamous cell carcinoma of pharynx (disorder)
186535001,Eczema herpeticum (disorder)
187094001,Cerebral cryptococcosis (disorder)
192655005,Escherichia coli meningitis (disorder)
106076001,Skin finding (finding)
106098005,Urinary system finding (finding)
194005002,Orbital cellulitis (disorder)
106199004,Graft reaction AND/OR rejection (finding)
195949008,Chronic asthmatic bronchitis (disorder)
197119006,Acute constipation (finding)
198288003,Anxiety state (finding)
10706006,Tuberculosis of central nervous system (disorder)
225826001,Victim of sexual abuse (finding)
109841003,Liver cell carcinoma (disorder)
230616000,Injury of spinal nerve root (disorder)
230728003,Dissection of cervicocerebral artery (disorder)
233933006,Cardiac transplant rejection (disorder)
234167006,Situational syncope (finding)
236069009,Chronic constipation (disorder)
238356005,Intercostal drain removal (procedure)
243580008,Human betaherpesvirus 7 (organism)
243584004,Genus Papillomavirus (organism)
243633006,Genus Enterovirus (organism)
246862002,Lacrimal canaliculus finding (finding)
246875002,Conjunctival finding (finding)
247258005,Tympanic membrane finding (finding)
247382002,Urinary tract pain (finding)
247480006,Nail finding (finding)
248174008,Lip finding (finding)
248342006,Underweight (finding)
248387005,Cranial suture finding (finding)
248843009,Vaginal hymen finding (finding)
249562008,Bowel finding (finding)
250133000,Tendon finding (finding)
253363004,Abnormality of atrial septum (disorder)
254582000,Adenocarcinoma of rectum (disorder)
254887002,Adenocarcinoma of cervix (disorder)
259699009,Hematinic (substance)
263023008,Dislocation of radial head (disorder)
276319003,Finding of menstrual bleeding (finding)
279058003,Neurogenic pain (finding)
279069000,Musculoskeletal pain (finding)
281001008,Splinter (physical object)
281862002,Daytime enuresis (finding)
282028001,Multiple-resistant Staphylococcus aureus infection (disorder)
282041002,Congenital abnormality of oral cavity (disorder)
116394005,Enterotoxigenic Escherichia coli (organism)
116395006,Enterohemorrhagic Escherichia coli (organism)
116396007,Enteroinvasive Escherichia coli (organism)
285384003,General health deterioration (finding)
286547006,Burn of oral cavity (disorder)
286609007,Fecolith in appendix (disorder)
289299005,Umbilical cord finding (finding)
117103007,Administration of human immune globulin product (procedure)
297268004,"Ear, nose and throat finding (finding)"
298364001,Finding of head region (finding)
298366004,Finding of temporomandibular joint (finding)
299566005,Finding of musculoskeletal structure of toe (finding)
300284004,Finding of esophagus (finding)
300878007,Swelling of oral cavity structure (finding)
300880001,Swelling of urogenital structure (finding)
301354004,Pain of ear structure (finding)
301355003,Pain of respiratory structure (finding)
301358001,Pain of cardiovascular structure (finding)
301359009,Pain of lymphoreticular structure (finding)
301361000,Pain of oral cavity structure (finding)
301362007,Pain of digestive structure (finding)
301363002,Pain of endocrine structure (finding)
301364008,Pain of skin (finding)
301400000,Tenderness of body region (finding)
301756000,Adenocarcinoma of sigmoid colon (disorder)
118240005,Finding by method (finding)
118434000,Stomach finding (finding)
303349001,Escherichia coli enteroadherent (organism)
118934005,Disorder of head (disorder)
307593001,Carcinomatosis (disorder)
307824009,Administrative statuses (finding)
404186002,Polymerase chain reaction for Epstein-Barr virus (procedure)
404189009,Domestic violence (event)
310501001,Numbness of limbs (finding)
404220000,Bladder irritability (finding)
404223003,Deep venous thrombosis of lower extremity (disorder)
12188008,Parainfluenza (disorder)
404230009,Specimen volume (observable entity)
404625000,Eyelid malposition (disorder)
122467006,Fitting procedure (procedure)
127357005,Finding related to physiologic substance (finding)
128121009,Disorder of trunk (disorder)
128354001,Family Paramyxoviridae (organism)
128605003,Disorder of extremity (disorder)
128612007,Focal motor seizure (disorder)
128803008,Marginal zone B-cell lymphoma (morphologic abnormality)
13847000,Partial seizure with impaired consciousness (disorder)
14598005,Vitamin B12 measurement (procedure)
17300000,Cervicocranial syndrome (disorder)
19551004,Human alphaherpesvirus 3 (organism)
19660004,Disorder of soft tissue (disorder)
21545007,Tenalgia (finding)
22253000,Pain (finding)
23148009,Undifferentiated attention deficit disorder (disorder)
25064002,Headache (finding)
30415006,Disease caused by Papillomavirus (disorder)
33377007,Cavernous hemangioma (morphologic abnormality)
35253001,"Attention deficit hyperactivity disorder, predominantly inattentive type (disorder)"
363746003,Acute pharyngitis (disorder)
38296007,Congenital anomaly of ovary (disorder)
39966003,Thyroglobulin measurement (procedure)
39982002,Sandfly fever Naples virus (organism)
44143003,Gram-positive spore-forming bacillus (organism)
46956008,Systemic vasculitis (disorder)
46970008,Pneumonia caused by Mycoplasma pneumoniae (disorder)
47340003,Birth weight finding (finding)
48113006,Omsk hemorrhagic fever (disorder)
48475001,Disorder of diaphragm (disorder)
51253001,Toscana virus (organism)
55918008,Monocyte (cell)
56608008,Pain in wrist (finding)
56972008,Lymphocyte (cell)
5714002,Disease caused by Polyomavirus (disorder)
57311007,West Nile virus (organism)
58915005,Immune status (observable entity)
59033006,Anomaly of chromosome pair 18 (disorder)
59035004,Congenital anomaly of female genital system (disorder)
59388001,"Cell count, body fluid (procedure)"
59471009,Phlegmonous pharyngitis (disorder)
60621009,Body mass index (observable entity)
62255008,Subfamily Gammaherpesvirinae (organism)
